mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,pitch_mean,pitch_std,f1_mean,f2_mean,f3_mean,filename,label
-148.32149,26.438887,-49.712234,14.746971,-31.115486,-28.952719,-14.373626,-32.058887,-4.396079,-11.135372,-13.331967,-0.8381072,-13.515196,332.8730716284956,91.26161030234799,1036.3065200773997,2112.444728607326,3096.889928365861,03-01-05-02-02-01-07.wav,angry
-191.12523,34.14141,-39.387115,19.665192,-21.199116,-25.432571,-10.3787365,-28.594574,-4.240798,-5.455182,-18.710838,1.8306226,-13.156381,283.88757323318396,87.84685302239036,1079.5657003539454,2143.650917917277,3177.3244670093463,03-01-05-02-02-02-07.wav,angry
-228.76181,68.92839,-10.311271,20.56326,-5.3051496,-10.497543,-21.058262,-18.221823,-5.050398,-6.9268203,-11.491752,3.184849,-9.860727,237.1610828872297,105.72599665472873,995.3904451603071,2118.7115916666776,3158.7368220177664,03-01-06-01-01-01-07.wav,fearful
-154.0201,79.43458,-21.423143,18.166168,-15.790769,-29.311207,-26.597122,-26.613518,-13.092523,-13.091633,-16.452707,-4.762004,-26.598854,204.28669650820504,16.464535971663103,927.3925265773559,1977.8645466821238,3037.2688785433465,03-01-06-01-01-02-07.wav,fearful
-153.04158,85.879745,-8.699769,22.563808,-8.877094,-26.504278,-27.207916,-19.034573,-19.41671,-6.870071,-11.237611,-2.0285702,-18.91667,180.31754422433502,12.944215304923354,903.9958711557438,1983.818337565872,3078.3068333834067,03-01-06-01-02-01-07.wav,fearful
-165.59416,76.38923,-5.6592197,14.112623,-16.444977,-23.478119,-33.39759,-21.196083,-20.921644,-16.925287,-9.487542,-8.374523,-15.411032,180.69575166749556,22.14998943143058,902.8555407648417,1926.3380792889382,3060.57860924696,03-01-06-01-02-02-07.wav,fearful
-143.89012,50.40236,-43.789833,7.5114036,-32.688572,-38.32842,-27.554337,-25.902792,-24.7917,-16.639568,-11.081466,-4.806587,-10.747834,316.46971446961277,65.79587069942485,994.6404656816131,1979.4858944838186,3116.1039723808817,03-01-06-02-01-01-07.wav,fearful
-177.36525,54.72266,-30.14385,8.704168,-34.80902,-36.249054,-11.56394,-18.893751,-24.74978,-7.1217136,-22.26081,-6.428419,-8.19031,301.5759458045305,47.97777814535655,945.4029976645432,1989.5105859671391,2981.4627847141123,03-01-06-02-01-02-07.wav,fearful
-133.64381,36.99348,-44.726227,8.753573,-34.818527,-40.98501,-33.77193,-28.950037,-21.557348,-16.599653,-9.879936,-7.4504123,-17.155584,313.05584830020894,104.1965043349254,999.7260319117992,2078.24320064436,3225.8569429403797,03-01-06-02-02-01-07.wav,fearful
-163.9787,36.043518,-46.22817,1.0623323,-38.133873,-35.553333,-33.61705,-27.370308,-16.08525,-15.994094,-7.0277476,-8.575998,-9.588426,311.11626519874045,107.06625265569795,870.6698516517331,1941.682119987065,2985.269737855022,03-01-06-02-02-02-07.wav,fearful
-149.44142,89.66793,5.802892,25.502092,-15.41894,-21.46572,-16.490526,-2.996155,-13.257142,-3.6216571,-6.7508926,-3.656673,-4.561904,172.51357676380172,114.9462733663444,938.6837718339192,2045.9914217865733,3461.9869884558166,03-01-07-01-01-01-07.wav,disgust
-160.62486,88.01447,-1.3675351,28.90843,-16.85883,-23.596409,-15.719612,-2.2629879,-11.992322,-4.6360574,-7.306568,-2.8326209,-9.648142,167.26390240748293,114.69387961913702,817.0473329451842,1899.6691771089359,2898.806259582592,03-01-07-01-01-02-07.wav,disgust
-111.55357,103.58788,7.4407606,21.600195,0.3561981,-15.699824,-24.025915,-1.6743394,-10.27347,-5.5932293,-4.9359593,1.8660831,-7.8510766,153.03781278998932,113.17720144339404,949.662923546475,1970.5156659616948,3128.636214078485,03-01-07-01-02-01-07.wav,disgust
-134.33234,79.50684,4.732722,26.41118,-18.333874,-25.778831,-13.495006,-8.175752,-20.744926,-6.3895745,-10.523845,-2.429649,-8.256201,203.2901892367922,138.38445477964783,991.9382852997543,2105.2796947878264,3500.988001508354,03-01-07-01-02-02-07.wav,disgust
-174.86713,71.53536,0.33962044,30.521732,-33.465515,-22.165895,-1.1415485,-15.153465,-19.116682,-1.3640745,-14.986963,-0.47619492,-12.195314,199.84831844902567,81.90862392622702,889.6269185733737,2091.8276179902946,3156.1070672786223,03-01-07-02-01-01-07.wav,disgust
-226.3753,72.33696,10.667932,34.707138,-14.925553,-18.920116,-0.19324094,-1.377282,-15.07263,5.678897,-9.572652,0.7847539,-2.273708,161.68387649162142,99.07232940896125,905.1047441029339,2136.7103226329555,3111.3228798023824,03-01-07-02-01-02-07.wav,disgust
-234.13301,78.24841,14.952327,28.924965,-20.315826,-23.407356,-6.987946,-6.666216,-20.78155,-0.9230214,-12.575613,-5.0919905,-7.610802,174.9840509140517,125.26300611766145,890.0121021094703,2123.300328028709,3079.288185096838,03-01-07-02-02-01-07.wav,disgust
-193.05438,70.23138,17.513351,20.12928,-18.435263,-21.017986,-7.1380496,-11.61688,-21.51006,-1.4425219,-13.229568,-1.5513301,-9.37309,196.84043736950719,108.48106019898414,829.2789853102761,2062.7899525147445,3192.1072615475614,03-01-07-02-02-02-07.wav,disgust
-154.61102,99.681755,-6.969148,29.736382,-16.84691,-17.659475,-24.267227,-9.189143,-7.6073527,-15.570249,-6.166682,-6.393891,-15.813851,190.51619660050383,100.1732579267688,902.7630432261532,1968.861974971542,3278.090978674407,03-01-08-01-01-01-07.wav,surprised
-120.20586,94.87899,0.8081969,26.829247,-19.63459,-21.020323,-17.638206,-4.8396554,-13.536604,-10.074531,-6.065076,-5.021757,-9.583688,194.11696820272704,108.0021358222119,804.7000237907947,1916.0422878392928,3034.5905207035676,03-01-08-01-01-02-07.wav,surprised
-125.622375,101.04349,-0.015359504,25.482147,-18.83487,-20.328775,-23.631098,-5.856697,-11.534402,-11.92321,-1.8676441,-1.2757398,-15.614051,164.4886956683212,82.96732600454173,909.9869299091737,2000.7526065639593,3116.270993594927,03-01-08-01-02-01-07.wav,surprised
-144.42517,101.28288,-5.4225144,32.923077,-20.907713,-19.926073,-23.59292,-10.597482,-10.604356,-15.482406,-2.3000965,-3.298377,-14.811193,206.36254021420328,135.4000559646976,889.1451987028548,1990.8215938648457,3040.3622184367223,03-01-08-01-02-02-07.wav,surprised
-172.19508,72.05325,-6.1701174,14.331816,-16.515177,-19.769606,-17.660158,-12.313327,-10.605302,-8.511737,-12.838154,-4.106324,-18.194387,242.19140589158573,52.295135057671736,819.2095475768654,1974.3842933569092,3076.0404536910555,03-01-08-02-01-01-07.wav,surprised
-171.41776,82.611084,2.489345,26.44155,-16.599253,-22.949617,-17.847616,-10.310169,-13.292979,-10.644228,-8.676188,-6.0986147,-13.567542,186.43404478198752,73.6423877193466,830.00223220941,1985.7752376984329,2996.5777365260456,03-01-08-02-01-02-07.wav,surprised
-135.31023,69.91947,-8.55109,14.655646,-23.118464,-24.381853,-26.445131,-15.623662,-16.315546,-18.630976,-10.546475,-11.25654,-16.699612,260.9435260442314,74.98351413010562,827.3748075647326,1977.5747602801753,2996.3540406038637,03-01-08-02-02-01-07.wav,surprised
-149.63033,81.62843,1.041743,21.587383,-24.754095,-23.589716,-22.843891,-11.458968,-15.065943,-15.555716,-5.3682857,-6.2670383,-18.925972,215.54824700291638,95.37920192519768,1000.3737397462575,2076.7289229891767,3583.9316432821565,03-01-08-02-02-02-07.wav,surprised
-154.173,86.303856,-17.904219,26.944126,-28.810287,1.6500027,-31.364775,-14.231319,-13.547411,-4.229228,-16.598381,-3.875567,-4.082756,208.56313145446794,40.27301210513282,921.2076410127804,2100.447599002582,3128.622888515033,03-01-01-01-01-01-08.wav,neutral
-154.87166,88.31159,-18.237814,28.848621,-26.963541,1.3672129,-25.133354,-13.061195,-12.636802,-5.0242786,-12.902726,-4.3671284,-5.806195,200.18587038619938,56.84659175987223,915.7272038727841,2126.7747476983695,3179.685124878771,03-01-01-01-01-02-08.wav,neutral
-149.25676,85.87098,-11.31673,21.400425,-23.606445,-3.1081388,-29.973028,-18.446661,-15.490587,-6.591203,-15.805817,-4.720986,-11.689061,205.52389211278455,32.370135678710355,911.056642059712,2075.655937153322,3187.0649675334066,03-01-01-01-02-01-08.wav,neutral
-142.27483,88.115005,-11.337552,21.17255,-22.124437,-2.851407,-28.49419,-17.116083,-14.394425,-1.9745733,-11.956087,-0.8115812,-11.864993,186.1930370526706,40.32147682818835,972.832276671972,2148.4003241206183,3241.525252908659,03-01-01-01-02-02-08.wav,neutral
-127.51941,95.3616,-9.328633,25.435633,-19.471012,0.32366958,-22.937601,-15.752675,-12.443175,-4.742902,-17.216291,-5.207517,-9.66756,193.6840758567825,37.65152296828196,963.8012353732271,2118.001236591397,3192.6904135399004,03-01-02-01-01-01-08.wav,calm
-153.09665,87.28774,-8.712783,20.050598,-16.743505,2.1798017,-22.513895,-12.602234,-10.950415,-5.2662334,-21.1129,-1.480016,-8.610738,202.49582947724667,29.475408027377057,930.605913773013,2121.9566038390553,3230.573914894346,03-01-02-01-01-02-08.wav,calm
-150.28233,78.52583,7.2031956,19.685202,-14.437405,4.1769176,-26.656126,-16.507587,-9.002693,-5.0434856,-17.250145,0.19951434,-10.153957,192.38137728805592,29.587006715647178,958.1324857189667,2114.010762046624,3230.988583307608,03-01-02-01-02-01-08.wav,calm
-118.7821,81.484856,-7.45979,27.513865,-19.177723,0.8815977,-26.164068,-15.024135,-11.431298,-2.5301466,-18.359295,-0.410298,-8.480514,196.09392734837925,43.17575319539754,986.1720136435123,2158.80949723725,3268.1061394812527,03-01-02-01-02-02-08.wav,calm
-126.11338,87.19148,-6.6743784,25.990225,-15.618503,0.094822295,-14.516975,-13.984746,-10.8358965,-3.216075,-20.48226,-3.3333168,-7.96602,187.59629597292798,44.52653133507387,963.6610888822613,2186.7951923938786,3263.9650071108185,03-01-02-02-01-01-08.wav,calm
-154.2589,81.52852,-3.3354163,19.997648,-14.991421,4.570478,-15.608485,-13.364918,-11.314156,-4.261423,-20.465067,-6.7588944,-9.416847,206.51656101696906,36.83259742349891,947.2228079009009,2106.3079764141853,3220.6793095968856,03-01-02-02-01-02-08.wav,calm
-156.01866,79.26843,5.647631,19.687897,-11.772309,5.441895,-17.815237,-15.906946,-12.64652,-4.625985,-18.013325,-4.561969,-9.267535,183.22171157585632,49.89483164165302,936.5005947723433,2104.1631157691695,3210.083923277382,03-01-02-02-02-01-08.wav,calm
-139.53535,74.1686,-2.429349,19.621912,-14.363566,3.4101183,-21.56851,-9.258816,-10.455656,-5.6905894,-21.542261,-5.2839594,-7.8061104,194.4245538958734,33.634521004741,934.3654992024206,2087.579083998682,3199.6920476289406,03-01-02-02-02-02-08.wav,calm
-154.83006,88.33051,-41.28371,25.324203,-25.211227,-4.425155,-26.798456,-10.78831,-10.257836,-7.081304,-14.496676,-7.2828774,-6.9585915,217.43308988317287,60.236625259641855,995.9271106621137,2123.585382303549,3108.360846445522,03-01-03-01-01-01-08.wav,happy
-184.79002,83.144,-37.167095,28.709057,-21.61224,-11.037342,-25.800259,-11.425207,-11.474233,-6.6510744,-15.358275,-7.1593747,-6.6164155,202.7213254743672,48.42882776761191,1002.9540042210347,2185.9535116624866,3166.6710445177273,03-01-03-01-01-02-08.wav,happy
-164.79784,88.25957,-26.764704,27.84846,-21.335312,-10.717931,-28.77287,-17.45006,-13.087532,-12.972454,-14.126559,-9.233088,-5.2972507,201.42531990735912,46.90071533075342,969.6962735992257,2121.704859635558,3151.137620100408,03-01-03-01-02-01-08.wav,happy
-188.24086,76.70483,-34.511925,23.046558,-21.635004,-15.930897,-33.52385,-16.472528,-15.520342,-11.190336,-10.120495,-8.139365,-6.8576517,206.54356432155797,47.8291525487436,1024.5053952689618,2112.050657294969,3127.0772876183382,03-01-03-01-02-02-08.wav,happy
-186.73285,70.57449,-53.12829,24.463787,-31.224098,-9.329327,-21.422304,-12.713563,-13.5727,-16.365864,-9.69272,-9.702226,-6.2635093,259.1633304904256,54.73137567090722,929.6958127690823,2046.2814153314769,3078.726835050251,03-01-03-02-01-01-08.wav,happy
-172.56628,65.60252,-45.6223,27.535172,-27.640495,-2.2529733,-14.383302,-10.149441,-12.086314,-13.664786,-8.821705,-9.536086,-3.1104026,243.33601319873713,55.759497010205955,999.2642281846402,2134.8189675075314,3137.6988054960157,03-01-03-02-01-02-08.wav,happy
-202.29306,53.6512,-54.552692,23.29059,-31.428732,-14.012794,-26.94453,-18.085306,-14.569283,-20.0846,-8.470898,-13.46859,-7.7113767,261.4625740976869,36.329149369782826,867.2664011787549,2022.8174033245018,3053.0958511885415,03-01-03-02-02-01-08.wav,happy
-160.1776,61.58446,-46.408943,20.007156,-29.060516,-17.927523,-27.27482,-18.912685,-14.135594,-20.79244,-12.287008,-16.807505,-9.285784,250.37511551713746,53.36474866113203,863.6160422581087,1995.6313491656788,3021.916137917001,03-01-03-02-02-02-08.wav,happy
-188.58064,75.888535,3.0805373,23.018854,-5.0435934,-3.90704,-16.779364,-12.815561,-11.497903,-6.225287,-17.834137,-0.5332762,-7.3848987,209.64632850675207,63.476785308485276,959.9294207019645,2141.753465511743,3185.7448299458283,03-01-04-01-01-01-08.wav,sad
-160.80135,88.02946,-5.498818,25.878326,-12.776873,-1.4801407,-21.854258,-11.875946,-14.62153,-6.1208997,-14.865694,-1.029666,-6.1191764,195.40423297489653,63.77307562453388,928.9800965508397,2143.5014852744166,3171.568487670437,03-01-04-01-01-02-08.wav,sad
-119.72721,81.667915,0.15249924,20.385252,-12.979474,-0.9545744,-27.681593,-20.554869,-7.7752686,-8.571118,-14.336739,-4.181,-5.5684986,216.80072640126846,30.3913647341575,1042.855210159367,2169.392794304686,3258.6245267571703,03-01-04-01-02-01-08.wav,sad
-139.22404,80.94598,1.137278,19.319757,-15.71319,-3.4550414,-23.171843,-18.821867,-10.603072,-1.1392277,-21.51605,-0.72418404,-10.291508,194.74106723554877,45.13283354893499,971.0391704047314,2053.4272575557757,3177.8925063224538,03-01-04-01-02-02-08.wav,sad
-156.07268,86.9678,-21.291733,25.885452,-20.365124,-10.514906,-27.184256,-23.089884,-4.8163013,-19.885496,-11.198925,-9.356561,-8.434379,269.44117173682605,34.28580736663658,882.1095325851145,1940.186376594925,3027.9492560450017,03-01-04-02-01-01-08.wav,sad
-277.9518,68.97664,-11.81804,24.10519,-6.390118,-3.7955458,-20.834656,-19.419947,2.1116014,-9.406229,-9.231434,-0.4944006,-2.1667466,286.8646783134496,98.76428563470633,881.8112541555741,2027.602736525209,3068.4310273581177,03-01-04-02-01-02-08.wav,sad
-146.01807,81.9794,-23.239145,19.784464,-18.861383,-11.721644,-29.272774,-27.138527,-1.4323767,-19.006634,-13.24717,-6.1814513,-5.7693954,261.976344841026,45.42786881210194,972.8362721115552,2008.9738731939658,3160.2704286565836,03-01-04-02-02-01-08.wav,sad
-277.1939,77.117645,-6.854025,20.463276,-3.1355329,0.7367302,-24.589422,-21.452675,7.15868,-7.5543075,-9.23883,-0.9466125,0.6948776,333.10103751481455,95.3629703724525,854.0973407307761,1932.9121039072663,3128.5988248962053,03-01-04-02-02-02-08.wav,sad
-165.36096,81.27244,-27.58027,15.471143,-32.673058,6.586637,-17.155655,-17.643232,-12.811292,-11.432767,-12.847474,-8.963013,-1.8178562,241.5893805244605,53.018232514153915,873.7413115968708,2012.0404936099799,3088.394840160066,03-01-05-01-01-01-08.wav,angry
-183.81425,83.01089,-11.278498,17.299433,-37.34171,8.091239,-10.870996,-12.681828,-17.222452,-10.554343,-12.936828,-5.74505,-4.4934936,222.90596193901231,51.48327998414907,931.9482349760208,2094.812050252166,3185.5818990275525,03-01-05-01-01-02-08.wav,angry
-174.8549,77.39049,-2.2522576,13.414863,-32.186447,5.132005,-15.933686,-22.13768,-19.169779,-13.302421,-13.237019,-5.8327603,-9.604791,210.82161097672594,38.6140390647822,1015.5653964822138,2102.5520287669406,3250.70915340881,03-01-05-01-02-01-08.wav,angry
-156.64455,74.84985,-3.233825,11.729665,-32.584858,1.9906802,-15.547798,-22.506567,-17.357344,-14.794494,-17.317688,-7.404837,-10.218566,216.4123347004806,50.051394188029626,993.6186838032121,2091.9516678428777,3239.1975821173005,03-01-05-01-02-02-08.wav,angry
-174.64551,66.462555,-33.566444,11.272035,-41.615425,6.223399,-11.353496,-17.908003,-12.10376,-9.851603,-10.050586,-7.727511,-4.913531,301.7726605692834,65.14299909813398,943.4819297191697,1986.339799282099,3113.59666551621,03-01-05-02-01-01-08.wav,angry
-185.0895,42.524433,-42.20514,9.582097,-47.766483,3.5767286,-7.8281536,-17.119112,-12.90062,-9.934605,-10.94677,-11.817901,-11.4034815,353.8092534257471,75.29786923772092,904.6620881648644,1950.1924480564726,3052.507965477549,03-01-05-02-01-02-08.wav,angry
-193.5556,54.881607,-24.177805,1.9021063,-44.378906,6.346667,-22.778238,-22.246162,-16.62869,-12.566436,-10.6801605,-8.0346985,-7.184414,286.1282501288138,53.585338748667304,942.025970765398,2039.3626332295069,3168.2794728066706,03-01-05-02-02-01-08.wav,angry
-200.5319,59.127567,-25.846323,10.664368,-46.00389,6.0886087,-17.876833,-24.661549,-16.749107,-15.732514,-8.625573,-9.4950075,-10.298215,284.3690892466028,82.72246959069956,771.0521114278536,1963.3228964863983,3097.9158817825987,03-01-05-02-02-02-08.wav,angry
-178.07921,63.293743,-40.142433,18.03237,-22.980015,-0.17810257,-23.552673,-16.238615,-9.779243,-16.128428,-13.695899,-6.707246,-5.63464,293.7545343484953,53.932619418248905,954.6630494606236,1990.532454114151,3017.463752821102,03-01-06-01-01-01-08.wav,fearful
-223.92264,73.97294,-24.384356,18.79367,-12.262043,7.281616,-13.695488,-13.505557,0.007442951,-6.4161377,-12.060078,-0.31441778,-0.83322877,292.866294488205,127.67973518263521,1064.2058070232117,2066.422789522526,3145.105169961974,03-01-06-01-01-02-08.wav,fearful
-141.09036,72.029015,-36.116768,9.366421,-24.22573,-3.5595174,-30.25926,-21.038424,-5.221817,-16.398355,-10.570049,-7.847741,-6.0609226,257.9591127297251,59.77851513571202,932.3410725562072,1886.786122630757,3002.2166258420016,03-01-06-01-02-01-08.wav,fearful
-149.70576,66.91867,-34.50748,11.352129,-22.8377,-3.0762248,-27.058575,-22.625772,-6.6561236,-20.980404,-10.792214,-9.129652,-5.755875,265.0156358715888,65.58841169095749,981.047020555158,1998.7969056961701,3097.162298495017,03-01-06-01-02-02-08.wav,fearful
-216.46568,32.931698,-41.776543,15.672405,-35.050026,-0.33893034,-19.294209,-17.223204,-7.399026,-8.396779,-3.7100055,-5.908481,-6.072139,372.29947018648573,41.64694784000051,945.8528407552419,1930.9820891058082,3070.8032822956143,03-01-06-02-01-01-08.wav,fearful
-185.73174,33.60247,-52.005302,14.901447,-42.396553,-0.9239064,-26.463276,-19.488344,0.2112223,-10.2845125,-5.6452584,-8.710052,-4.347672,384.01183218858114,45.83917741740575,932.6969557913775,1983.120358557213,3161.1838956865918,03-01-06-02-01-02-08.wav,fearful
-196.22281,39.832413,-42.40822,-6.557034,-36.028934,-5.5489635,-23.934385,-27.01288,-14.286518,-11.650364,-5.4996877,0.6360029,6.4410663,389.47884905221844,78.68765153612146,941.9855288703837,1898.5337845312297,3109.9088179468513,03-01-06-02-02-01-08.wav,fearful
-166.04828,30.951958,-40.09014,7.315873,-36.397766,-1.2107773,-23.315825,-23.229723,-5.3851695,-13.076097,-2.4572234,-4.518526,-0.03739266,355.2007108724644,58.153776833324486,914.9990191108866,1906.4981114526822,3130.134283122035,03-01-06-02-02-02-08.wav,fearful
-210.19948,92.07907,-1.5914447,16.677969,-15.802822,-3.434365,-20.162012,-18.170137,-7.79232,-5.022231,-14.059205,-2.3599021,-6.743386,228.74856367813584,108.84332886217248,959.3503707653522,2050.4840538466055,3131.862731388197,03-01-07-01-01-01-08.wav,disgust
-154.57785,94.909546,-2.5657456,13.452478,-15.476623,-8.239879,-24.257074,-15.948613,-8.787006,-8.332316,-13.529151,-3.7485998,-7.475388,206.91353266093645,88.70241878853112,902.5296602826221,1956.468317350507,3097.785726619842,03-01-07-01-01-02-08.wav,disgust
-181.10808,80.336006,7.247544,11.530376,-11.889382,-9.424562,-26.389591,-20.609318,-3.0022218,-12.939051,-10.914943,-4.6714416,-5.6441755,198.15748115778024,50.846755122941566,942.0861683313104,2032.433776158894,3168.340348458178,03-01-07-01-02-01-08.wav,disgust
-169.67601,83.68466,3.2428086,15.977545,-12.497863,-9.504892,-26.49513,-23.086409,-8.934537,-9.793846,-9.415727,-7.261721,-3.8095863,182.55473140727952,42.85666316151358,997.5737105354036,2103.9268010659157,3207.01398344644,03-01-07-01-02-02-08.wav,disgust
-153.73221,70.69679,-6.345102,17.147455,-17.310575,-3.9261637,-31.524174,-17.403976,-4.013385,-7.678026,-1.1445721,-0.9107522,-4.8356705,220.23610360287978,93.54659928025916,925.7205188527296,2045.8828733294613,3112.015069386432,03-01-07-02-01-01-08.wav,disgust
-243.70943,90.96105,-2.232596,15.77706,-13.3085785,-13.659381,-18.493973,-8.835102,-8.689712,-7.249933,-3.901351,-7.276326,-4.672552,175.9678768480826,78.10469180152354,887.963378684566,1967.8863286914734,3039.95875357662,03-01-07-02-01-02-08.wav,disgust
-166.06009,84.955,1.0076151,15.038912,-18.430862,-17.472872,-31.13824,-15.649049,-13.814269,-17.197977,-3.4367328,-10.628694,-6.834698,193.2885509733606,30.988885814011958,958.174208326288,2089.0672621718327,3176.2450216227708,03-01-07-02-02-01-08.wav,disgust
-158.31009,78.31034,3.7687824,17.575254,-18.371717,-21.40826,-30.35192,-14.655672,-12.192049,-16.957666,-2.0295358,-13.702247,-11.988969,202.0895615481971,43.935556535932555,959.2000543014284,2103.6813008727363,3200.585906873402,03-01-07-02-02-02-08.wav,disgust
-128.96451,75.1728,-16.27637,17.596853,-15.8037815,1.945672,-31.649988,-14.902544,-4.552355,-13.793658,-15.998739,-3.1453094,-7.3092146,246.83527433342846,81.61853579711081,956.3036857280638,2053.738217238429,3171.5913011825937,03-01-08-01-01-01-08.wav,surprised
-144.51343,83.98706,-24.363857,10.035478,-23.148195,1.8781817,-33.698536,-19.814644,-9.30743,-14.846004,-19.645584,-7.3647876,-2.633999,259.7095757867251,85.13701105538348,939.6984241263234,2038.2002468153369,3126.4798711024773,03-01-08-01-01-02-08.wav,surprised
-151.87093,76.458206,-19.990808,9.914834,-20.888344,-1.2568318,-32.65876,-19.50074,-10.608562,-17.24578,-17.525805,-11.892593,-3.285082,256.6532397861046,83.22231809211686,935.9807814822939,2025.0510090705175,3158.582234664451,03-01-08-01-02-01-08.wav,surprised
-126.90109,79.960754,-16.900627,10.584928,-25.365398,-1.2974619,-28.550243,-23.282927,-12.262922,-14.390875,-20.735704,-9.669063,-3.5395558,236.47455414808317,91.52990968000847,912.5615197940724,2046.0769907912986,3217.020352492123,03-01-08-01-02-02-08.wav,surprised
-229.12592,52.931854,-17.159044,9.379971,-11.683196,2.4839065,-22.25859,-13.462091,-0.45683974,-7.87593,-12.635383,-1.296191,-1.6894004,292.9194242684157,124.39861734101977,961.0629747453,2019.2657658273617,3122.7558263361007,03-01-08-02-01-01-08.wav,surprised
-125.36619,79.530106,-23.416351,7.1803775,-28.311134,3.9969778,-31.706732,-18.678871,-9.176237,-15.652386,-15.626941,-8.54808,-2.3389487,277.1824830193666,90.11591458750217,918.1882923457476,1972.4401503128356,3118.9790920176238,03-01-08-02-01-02-08.wav,surprised
-161.31789,78.287704,-31.169827,-4.724718,-33.944847,0.6953553,-29.241194,-26.282093,-15.988403,-12.60959,-19.268013,-12.18393,-6.5806093,286.4217508632043,110.0753778132871,1038.761778824135,2072.931518159654,3215.947696375534,03-01-08-02-02-01-08.wav,surprised
-140.5229,69.89426,-17.130367,2.081846,-23.356436,0.85257304,-34.07358,-28.460104,-15.82889,-14.752903,-21.296684,-12.268447,-1.8200421,279.1333990569577,96.809293157299,927.5103336421993,2000.2185453814443,3150.6662461197207,03-01-08-02-02-02-08.wav,surprised
-291.5689,98.92629,20.660624,40.156666,14.97619,6.7048736,1.5314363,8.245924,6.046813,0.85171837,9.105122,8.759745,2.5225992,86.32995807166154,64.11194135933806,1026.7406213573086,2180.1994272863003,3191.83279425499,03-01-01-01-01-01-09.wav,neutral
-179.9356,123.948586,11.282891,35.11127,3.4885268,-2.9608784,-18.296469,-1.9955635,-4.2419405,-15.44811,2.536212,-1.2314578,-8.380722,95.00515417368408,23.180399170396615,826.7982681830804,1986.5438344792608,3025.440833122513,03-01-01-01-01-02-09.wav,neutral
-148.39568,109.04835,14.051079,35.136936,4.692718,-0.3980425,-22.095701,-10.527247,-5.9772706,-14.393446,-4.6825852,-1.7076534,-8.920885,142.20300661658416,126.35842351169282,903.1996292238254,2064.3834411726634,3121.073025284695,03-01-01-01-02-01-09.wav,neutral
-151.95024,119.68387,8.39703,38.2634,-0.27646708,-2.478606,-17.20056,-9.393622,-4.108578,-12.480108,0.081567384,0.030744558,-3.4562001,97.07016224461096,47.400614205082846,917.9631868093395,2034.9135980187466,3178.7697170399,03-01-01-01-02-02-09.wav,neutral
-175.9702,111.585144,16.433998,35.058743,11.163399,-2.0131903,-14.47931,-1.0152358,-3.7069077,-9.4800825,-0.14798214,-2.6775708,-6.284133,94.7655680269837,14.278634995430942,847.9162167406906,1995.3274905051942,3024.3672792331236,03-01-02-01-01-01-09.wav,calm
-160.77489,100.05186,15.242391,40.142284,5.0388184,-2.9990358,-13.364756,-1.8881824,-3.3568397,-8.337768,-2.3443816,-3.8159704,-3.5394394,97.13871988972834,14.074885693023468,918.2748379051444,2022.1651816409847,3099.072909085182,03-01-02-01-01-02-09.wav,calm
-159.8533,92.618645,15.423023,33.51063,-7.546521,-4.6711793,-6.873332,-5.972373,-5.5095453,-8.959342,-0.72310823,-0.4616889,-4.181474,104.56721962864465,19.118692118774,885.4138886895145,2071.439190818004,3147.850035556765,03-01-02-01-02-01-09.wav,calm
-185.01524,101.55277,13.640687,35.99852,8.944198,1.5964371,-19.027573,-5.834626,0.4955395,-8.421447,0.28320968,0.64429206,-6.5881963,96.70398196345866,40.92931200417448,926.7757629483028,2093.4246317393877,3121.6306171533984,03-01-02-01-02-02-09.wav,calm
-263.10098,87.66631,28.26269,33.50268,14.387616,8.062024,-14.218818,8.915015,4.954607,0.2076247,7.9533057,2.8280516,-3.2232108,78.9894936116423,12.861900268551224,1011.1665359766117,2155.6467855500664,3355.811809614209,03-01-02-02-01-01-09.wav,calm
-185.75876,98.62716,27.922499,44.648834,17.269857,4.315636,-17.160868,5.211346,-0.75491226,-4.7376895,7.161889,-2.758489,-4.185011,88.5466305891749,36.1173220620847,841.5610954084339,2100.960213182568,3141.699844250068,03-01-02-02-01-02-09.wav,calm
-258.36707,88.173874,15.603116,34.978844,6.115511,0.8296262,-10.461619,-0.5668171,2.0524786,-4.0737214,4.401791,-1.7745749,-3.9502518,89.53303709973581,17.393869760842566,976.8144482716878,2130.8802669535253,3172.7857920416814,03-01-02-02-02-01-09.wav,calm
-170.55309,113.31798,13.711571,31.052965,8.892971,1.1534269,-20.200916,-5.502235,-3.3509126,-13.578138,-0.20752221,1.8793799,-10.218511,100.00646306992971,47.69799055402674,977.0927727696879,2113.9797765632675,3522.7191733961326,03-01-02-02-02-02-09.wav,calm
-194.49652,130.87198,-1.5007056,27.064571,14.06491,-7.2842207,-13.88159,-22.796684,-11.696467,0.37326935,-6.3707337,4.69207,-6.2639103,116.61505934910154,70.32097241584285,876.0724417102664,1947.5214214287248,3009.3998315061917,03-01-03-01-01-01-09.wav,happy
