mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc_delta1_mean,mfcc_delta2_mean,mfcc_delta3_mean,mfcc_delta4_mean,mfcc_delta5_mean,mfcc_delta6_mean,mfcc_delta7_mean,mfcc_delta8_mean,mfcc_delta9_mean,mfcc_delta10_mean,mfcc_delta11_mean,mfcc_delta12_mean,mfcc_delta13_mean,mfcc_delta2_1_mean,mfcc_delta2_2_mean,mfcc_delta2_3_mean,mfcc_delta2_4_mean,mfcc_delta2_5_mean,mfcc_delta2_6_mean,mfcc_delta2_7_mean,mfcc_delta2_8_mean,mfcc_delta2_9_mean,mfcc_delta2_10_mean,mfcc_delta2_11_mean,mfcc_delta2_12_mean,mfcc_delta2_13_mean,pitch_mean,pitch_std,pitch_range,rms_mean,rms_std,rms_range,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,contrast7_mean,contrast1_std,contrast2_std,contrast3_std,contrast4_std,contrast5_std,contrast6_std,contrast7_std,f1_mean,f2_mean,f3_mean,jitter,shimmer,hnr,filename,label
-172.34543,37.937336,-39.1867,1.988269,-36.34268,-5.1716895,-30.908506,-12.775489,-21.70379,-7.5060587,-13.332133,-10.380727,-3.9791036,-2.318362,1.6309292,-0.8994056,-0.51798767,1.3500702,-0.21033597,-0.5787886,0.51200056,0.2734514,-0.90810394,-0.28212634,-0.13083889,0.153396,-0.14991498,-0.5045668,0.46797943,0.04676528,0.15221284,0.29908398,0.70561934,-0.17111471,0.11136367,0.12684922,-0.007906908,0.41207606,0.07604598,316.1195157603076,43.73308419848227,295.58712951372655,0.12734143,0.065141104,0.26893896,0.15811695772058823,0.07949546815692247,2166.0128283283093,946.5394683024759,1633.062071657311,412.8952711087987,3862.7450980392155,1593.9964718511033,0.037995197,0.0666195,14.205207697705072,26.71291650819685,24.72597782882387,22.562433843243284,21.51018825148167,20.15788908907783,48.76576310068906,3.345542805842568,5.934966669366515,7.362257125101229,4.758295922900299,4.250829086850344,4.965722027512885,10.022212980799928,951.332007024934,1968.3726034465747,3232.4872006090945,0.014975893515371833,0.08257209767339486,14.89862849845576,03-01-06-01-01-01-02.wav,fearful
-166.66919,43.291283,-50.931465,-0.7707037,-37.836826,-2.2497907,-32.144722,-16.168491,-18.068876,-8.612095,-13.105337,-11.406141,-2.75995,-3.2552333,2.0309947,-0.9014137,-0.57599175,1.2512399,0.28655228,-0.7336212,0.28244087,0.7008013,-0.6783079,0.08667641,0.24265875,0.21882278,-1.0127913,-0.039177272,0.15797743,0.44025677,-0.27372333,0.34023985,0.50441396,0.07595317,-0.15388331,0.13131462,-0.115987465,0.09365337,0.0014982017,334.6827248508198,32.45402777890606,114.61110780360053,0.14612871,0.072513446,0.3138029,0.13946063701923078,0.06476693779517766,2035.1461632923501,782.3433794250046,1590.2389810555271,420.2602286444336,3797.626201923077,1408.6370129129064,0.026003707,0.05337284,14.4717141755171,27.57528573402715,24.976383397735027,21.75710512659803,22.024475139567635,21.531428292562808,48.23852975813861,4.660003132853834,6.678356911649555,5.9055575224775465,4.787623131318744,3.916491891314363,4.757034842268323,9.74300635348447,887.6163821157937,1932.5123201469416,3234.7699982903714,0.016262248099248543,0.09795097400161883,13.992228394684302,03-01-06-01-01-02-02.wav,fearful
-168.2115,38.20977,-42.4852,-0.42263103,-32.403267,-10.565286,-35.84372,-14.298333,-16.212954,-11.920282,-11.745561,-13.015804,-4.993607,-2.2331698,0.87043554,-0.6643829,-0.0022623495,0.8686742,-0.3124563,-0.6016025,0.73922855,0.10971481,-0.7447076,-0.2791863,-0.14561094,-0.06150525,-2.1354556,-0.46592247,2.143,0.18639039,0.52392685,-0.24933766,0.5512797,0.0067154057,-0.31220767,0.09857452,-0.20277281,0.32933483,-0.14862563,315.4527620154428,45.37088494303234,259.0631197307684,0.12981254,0.06714844,0.2758006,0.19344229068396226,0.15344366042841773,2305.172334046446,1209.4691459282353,1619.2689089445114,450.3023886681273,3984.080188679245,1675.3718570605827,0.025271915,0.04029828,16.967044329118842,26.976330377681897,23.888317788184118,20.643728459411022,20.448243369465487,21.45977990364983,48.03518746592314,4.964610180270962,5.051669441687874,5.679143441689375,4.841148244287687,4.3336910204959365,4.7455094389052235,8.182350253787456,881.9488152009178,1931.928768832627,3106.3907380549517,0.02014623625259128,0.10635768810685778,11.885999746253853,03-01-06-01-02-01-02.wav,fearful
-174.404,32.08044,-47.483517,-3.337386,-35.587605,-13.338441,-36.022404,-14.965779,-16.882133,-12.10926,-14.244661,-10.079155,-5.017633,-2.0207055,-0.011678722,0.6827819,0.23067066,1.3865283,-0.2895183,-0.21049747,0.81317866,-0.023946378,-0.8354739,-0.2847615,0.32946613,-0.20133762,-1.238503,-0.25655362,1.5350167,0.36173108,0.26010343,-0.3416083,0.15795231,0.012545727,-0.072157666,0.11692105,-0.027803615,0.13494827,-0.0846312,328.6123244413958,57.98361622589827,347.6617403312378,0.13795875,0.06015016,0.276401,0.1980884693287037,0.16550845329011366,2269.5852738178037,1245.5106504265773,1531.2458699411754,444.8245116262077,3763.165509259259,1806.253719565463,0.021150349,0.034958147,14.41549822757458,29.578236669254558,24.65964752606517,21.4945056182908,21.32277940669483,21.706554864080765,49.0647973130741,4.018276457394816,4.735453391559845,6.647269142660411,5.847772482636242,4.138577490607728,4.84127450878333,7.836402011000386,958.0485951011467,1905.6104329271793,3058.3306302410274,0.01713045351196627,0.11557540539577005,11.657334066591249,03-01-06-01-02-02-02.wav,fearful
-211.29234,23.06924,-59.101025,-9.625014,-42.295708,-9.780471,-32.954098,-18.33546,-14.146194,-14.234078,-15.594113,-14.737855,2.1228173,-2.5288193,1.089973,-1.1160203,-0.72834074,1.1086131,0.16470283,-0.36397147,0.7217676,0.98396647,-0.60461444,0.076801434,-0.17754847,-0.6939257,-1.9326996,0.22348483,0.37713137,0.115215376,-0.19937295,0.2704009,0.42074493,-0.05490264,-0.3350064,0.23540378,0.055273898,0.5188171,0.24724606,410.0117190014797,51.69383284958848,311.6234327623522,0.11450507,0.065810055,0.28133202,0.17618336397058823,0.0838051532067288,2132.828565300274,850.6260492545795,1568.4437009427725,384.45126998352083,3789.981617647059,1487.98954192672,0.03313245,0.06334952,15.319921830903576,24.764755851735643,28.462841950748185,24.577623986725378,21.389988613330456,22.05873680423967,49.334106535893895,4.274170925341935,7.123850254805251,6.5124187248929255,6.288844077493031,5.597883392640226,5.0992083880602666,8.270618557790264,941.9645518215594,1941.9332194955819,3159.7375029736727,0.012981970606028754,0.09461300090392537,16.540565287946933,03-01-06-02-01-01-02.wav,fearful
-197.3137,17.603325,-58.10981,-7.8671756,-43.645283,-13.384009,-32.639793,-21.984844,-17.939764,-14.372793,-10.277656,-12.50155,2.3216858,-0.7548716,0.9276119,-1.5283754,-0.9358978,1.2487743,-0.06129251,-0.59786034,0.4526539,0.9733535,-0.58841246,0.5802623,0.26024622,0.24229738,-1.1846306,0.55982584,0.018035047,0.34693807,-0.37461334,0.1852725,0.5118031,-0.057419717,-0.26751977,0.030430317,-0.21090259,0.28038675,0.17872542,420.60313108202,31.28818789853717,113.00740069138521,0.14217441,0.070823185,0.3302661,0.1519593583776596,0.07567866293203189,2045.9529691239886,656.9127480947024,1593.6273292934802,326.30453705130583,3728.557180851064,1279.8865143049331,0.015747387,0.035632692,15.916281135461151,28.35374758723923,28.85552449641572,24.88665496971147,24.009951894284697,22.556330718196957,48.728796977963405,5.01021366074041,8.559191825684401,5.720269627555755,4.761263379613171,5.331197774124863,5.132873318065132,9.711065192018328,895.7040210388698,1926.4498833319071,3125.4002360067034,0.01276351715150138,0.07352760011715137,17.23613913425999,03-01-06-02-01-02-02.wav,fearful
-192.66064,14.502681,-57.18761,-12.10875,-43.14464,-13.666229,-29.028564,-21.052887,-20.779379,-15.303861,-15.240169,-16.139803,1.9383551,-1.7691398,0.8284022,0.32219484,0.6448382,0.9269116,-0.81885695,-0.64436096,0.8069379,0.1159438,-0.9582579,0.2520593,-0.09563625,0.34231398,-1.8977051,-0.0755331,2.1414425,0.46511793,0.72291,-0.6363742,-0.00672852,0.46078315,-0.2755524,0.16701467,-0.10934994,0.40735126,-0.17319888,361.12690799865976,88.94654401131743,340.9813478489599,0.1195566,0.053843845,0.20898667,0.20163981119791666,0.14813589804208813,2366.9867470141894,1112.3354039797969,1619.4234388249972,430.43445051979035,4034.66796875,1627.6918514791998,0.0206869,0.03229265,16.954381405745526,27.773288333044746,29.71032375716068,23.26248761371527,21.171842881476156,22.504668253278805,48.40995366132924,6.28387300168662,8.114911785710811,5.350129573759029,4.101644796428015,3.6128137043772166,5.063787434246929,9.23412851389432,894.6303291514291,1943.4719685436587,3171.9455589866698,0.01808377651406815,0.09088941213211714,12.759566045105128,03-01-06-02-02-01-02.wav,fearful
-218.77307,24.025255,-47.927166,-10.5886965,-34.16815,-16.208826,-36.212784,-17.090113,-14.091228,-13.580197,-9.060988,-13.074588,1.3091869,-2.9697444,1.2252069,-0.24330072,0.5574557,1.202958,-0.60015225,-1.0191102,0.7026002,0.47160769,-0.56298715,-0.07432434,-0.37731168,-1.0125842,-1.4914249,0.61698073,1.9333898,0.031582553,0.22160344,-0.40673807,0.29573408,0.23811336,-0.41123816,0.1574034,-0.028821463,0.4682587,0.086089246,399.3694782200044,59.45305641948313,403.5486414424886,0.112228096,0.0680411,0.28813297,0.18060302734375,0.15507813733130468,2199.0338902372037,1139.9441878081682,1593.1339636302982,425.54599557309314,3778.3203125,1703.5487403208047,0.016735103,0.02905765,13.996595737768606,27.602870173970484,29.467926568132714,24.73202428703155,22.7278006550974,22.21235008282264,49.145142299649514,4.138578970753872,6.844295094318531,4.788513725720356,4.526895980193641,5.601854950130361,5.436110602549269,8.585063365589852,863.9312717535182,1875.5873438599435,2994.671473763612,0.011951396918583755,0.07891954901627626,15.48035656085098,03-01-06-02-02-02-02.wav,fearful
-125.356834,72.09646,-22.155237,7.0300217,-24.01536,-2.6582642,-35.52412,-10.749833,-13.137891,-7.138757,-9.569181,-6.1348934,-4.4093237,-1.115372,3.4260728,-0.7599986,-1.0110017,1.7464544,0.48953685,-0.7792585,0.24608424,0.8592501,-0.38828474,0.05455201,-0.6919465,0.0933889,-1.3620621,-0.976435,0.6990746,-0.43355677,0.46794653,-0.16493207,0.45800075,-0.048666973,0.27557164,0.084988594,-0.14938343,0.38395843,0.124498636,223.00392550208147,106.52676839810363,434.68482474817756,0.15061958,0.07644388,0.2805017,0.15402970224056603,0.10548421306964745,2037.7065104778699,1047.778665355808,1610.4354213323113,476.7809597887329,3672.169811320755,1827.1445286548517,0.038893443,0.06346177,26.304436317648122,18.53037935320959,19.39038472344024,17.424344940857715,20.171608677972305,19.43612491565707,49.61617288681368,7.906743674207882,6.862497523393671,6.287905966474844,4.39815720308935,4.47092104901272,3.8311397199781316,10.28240331303637,991.4975130293645,1988.806833669895,3471.5163124944193,0.029095514890683294,0.1278400853092592,7.80664822994683,03-01-07-01-01-01-02.wav,disgust
-145.08694,78.97114,-23.81863,7.879286,-26.618555,-0.514686,-32.051384,-15.272007,-11.52564,-9.71823,-11.553322,-10.331106,-5.8207803,-1.0938951,1.3226358,-0.94331574,-1.7841212,1.5460821,0.7497072,-0.22371945,0.2439768,1.2636971,0.31692883,-0.2120607,-0.030372042,0.19213977,-0.27087823,-1.4110141,0.33881354,0.07469873,-0.31457046,0.07624783,0.4908892,0.1016894,0.06513639,0.059390496,-0.09380297,0.18825127,-0.059150256,239.16488023998008,116.99113971292942,437.9504189412939,0.120892525,0.064445145,0.23279947,0.14951937806372548,0.08851901214318249,1910.4648630632921,899.5825047924849,1585.8661048914064,446.5134820028823,3573.6825980392155,1603.1457045753887,0.034996,0.05663606,27.33026783846128,17.957180472301353,19.781008999256112,17.679838156289396,19.56143870608047,19.576679996235292,49.10243275463775,6.890405114588911,5.912194209797183,6.139064401693396,3.842731302344727,4.268220716372361,3.7009694856324797,9.199473785892039,967.691219561528,1974.4452212000301,3418.7129763611924,0.022777687773748646,0.1320398390091297,8.027467406136003,03-01-07-01-01-02-02.wav,disgust
-153.53067,76.4389,-22.44012,3.7373044,-20.456558,-8.441668,-32.226612,-18.408525,-6.3272543,-13.726897,-8.342023,-14.090861,-5.893784,-3.1224005,0.51244247,0.17577037,0.39784226,0.6416709,0.23558395,-1.0528452,0.23470816,0.45452237,-0.22300805,-0.161948,0.33213142,0.0015560691,-1.129258,-0.49481973,0.899345,0.5405119,-0.103710905,-0.31037813,0.023682207,0.24516511,-0.0791938,-0.06982298,-0.13551524,0.35530588,-0.040592365,199.64549715402921,59.73510276890064,321.61161866396054,0.1433969,0.0820144,0.3075944,0.17079912605932204,0.2088669855241729,2030.9088695968708,1421.5152409461305,1516.5647011303975,482.30403797137626,3479.8728813559323,1934.4580430056146,0.016138775,0.025664816,27.134568948653833,20.33488525933204,21.74000094592338,18.38015022909185,19.92424240558361,20.623552621525373,48.47849408443898,7.393012421596412,6.9837666974978205,7.3888080019111975,3.6015882560534638,4.507732133115042,3.8158703652665493,8.595371308164268,929.6902847187419,1982.0159458658934,3434.6342304621785,0.021699953334913646,0.10912022647525134,9.07412279972157,03-01-07-01-02-01-02.wav,disgust
-158.83487,69.98291,-31.553688,5.569188,-29.60708,-12.213707,-39.286198,-15.876614,-4.893076,-16.674568,-8.450052,-16.55802,-8.593785,-0.77364373,0.34868872,-0.08138885,0.08866352,0.5417968,0.5568812,-0.19573405,0.23256694,0.5651498,-0.35304528,0.036306974,-0.095217526,0.22497603,-2.1431108,-0.99602175,1.0788724,0.49139556,0.1999787,-0.16220629,0.16893986,0.32509208,-0.29025203,0.020451369,-0.071649104,0.32438713,-0.14089443,210.19199671885843,52.81281919562676,282.84444196603016,0.12771374,0.059039183,0.2640963,0.1666975350215517,0.19024717323195783,2042.7945457469373,1319.6758945715217,1525.526014035168,447.81891247951035,3533.8092672413795,1821.355325511818,0.016416121,0.027117454,27.556734374465442,20.62665330401972,21.95317760292801,17.78624575262319,20.422968897366395,22.356571301372316,49.782850847804234,7.296503559924101,6.54335113540637,6.635740589363154,4.469939386813632,4.366016190042436,4.2467938726370305,7.742628773038049,905.607480233111,1976.3080739320046,3330.560904878006,0.02510500794206106,0.11302675209813141,9.767553511055286,03-01-07-01-02-02-02.wav,disgust
-152.20943,64.47721,-31.059975,0.1620078,-32.507572,-4.7608943,-34.604317,-16.732035,-7.935157,-12.589804,-14.101615,-10.853099,-7.04403,-1.021911,0.68690044,-0.10488916,-2.1763468,1.8146533,0.43105537,-0.2950934,0.67374456,0.957164,0.03876748,-0.26721436,-0.21314925,0.08272757,-1.0770019,-0.5024071,0.6211427,0.100257255,0.0030755466,-0.091691546,0.611028,0.07234829,0.03350049,0.008274816,-0.18835601,0.2631465,-0.08703607,213.79713527023475,77.57183698486878,350.04826932926534,0.11787634,0.06043905,0.2465281,0.16170634920634921,0.11685859630735886,2128.777406050117,1023.1335192678345,1654.1777845086456,490.03768542419266,3882.0684523809523,1786.3236807407786,0.04015092,0.07051309,25.126474132927672,21.154540841633626,20.52413268040367,17.140530008611265,20.207109401477247,20.568254373957085,49.7166454237982,6.464424893516483,6.500116948430437,5.836343730262438,4.209516938497461,4.688295348756917,4.863307929223525,8.50424993965589,969.0052058516397,2035.7703917946872,3485.8129225068897,0.024784782810484532,0.1382230007700925,8.578147760629026,03-01-07-02-01-01-02.wav,disgust
-193.30515,67.072815,-22.946892,1.0652479,-27.933367,0.29810736,-27.995192,-14.620793,-7.430597,-6.809033,-11.925624,-9.354,-6.3455796,-0.4389276,1.4601399,-0.38863388,-1.9129322,1.4686671,0.0794786,-0.62847245,0.20141259,0.71037894,0.03847544,-0.23793055,-0.051714707,0.1928165,-0.64272535,-0.2717084,0.36615208,0.12814428,-0.25802326,-0.027232649,0.5184593,0.10221943,0.09620361,0.0553288,-0.41418737,0.14660819,0.060735296,231.52338259839917,89.31248067081968,447.1207322432847,0.08836682,0.06640854,0.27622485,0.16334134615384616,0.11743941734368579,2067.9262628927445,1032.0807465662335,1618.6091267810052,461.3339253669609,3707.2115384615386,1792.6214850841025,0.04368358,0.074205674,24.25602412308479,19.183925544304042,19.681127107195383,17.912086526102513,20.166077211683383,19.584543854002703,49.329203113027596,7.006448355992502,6.030947347615432,5.110572728579276,3.334630648873444,4.8439101614340405,4.12030838609726,9.000747192489747,934.5911264977094,1984.1605082161266,3171.306470892143,0.03151063908655372,0.13364952471749186,9.298164018240275,03-01-07-02-01-02-02.wav,disgust
-137.6444,63.96162,-28.01631,-5.6083927,-27.9828,-15.016166,-39.382637,-16.77367,-9.581071,-18.42387,-4.401952,-16.6339,-8.417542,-0.6899144,0.58547527,-0.1358531,-0.29216257,0.8520748,0.6719812,-0.47105804,0.53632176,0.4624874,-0.33287358,0.06973297,-0.15162666,0.01866786,-0.7272644,-0.5361973,0.58299273,0.8180089,0.28474566,-0.3872593,0.31651184,0.08093467,-0.11780002,-0.2543218,-0.07978408,0.36891663,-0.092130296,241.36387634472607,68.86228016867008,429.96162114289916,0.15883932,0.078942806,0.36587822,0.17752511160714285,0.1792978196269066,2141.732199337979,1345.109871906326,1613.1647527669957,496.98991168916484,3768.3531746031745,1936.768894643799,0.017142732,0.02611308,25.693492330922176,22.19741286826434,21.672889808003404,18.382274604605303,20.585167265109497,21.913166062070523,50.2827297134717,6.8215745768045535,6.362692424249507,6.441354238896233,4.288094502424623,4.963011035940814,4.4581941866444925,7.813238145812757,916.4147752872055,1933.3671864896462,3262.767202576608,0.02631721126299264,0.11236334951267729,9.052308924969394,03-01-07-02-02-01-02.wav,disgust
-189.86256,61.47455,-27.953169,-5.6507416,-28.741856,-11.482428,-33.093224,-16.109772,-6.99082,-13.880724,-6.047798,-15.331091,-4.8562813,-0.6459112,0.20718744,-0.05785653,0.12148711,1.0478766,0.5698242,-0.34132975,0.47357515,0.35675216,0.1779543,-0.118220694,0.009649821,0.11166257,-1.4468498,-0.2095088,0.74429387,0.7591052,-0.10868046,-0.54894537,0.044275858,0.14353019,-0.06961994,-0.025459364,-0.23058286,0.23368299,0.039361537,235.2879814699778,93.20570569074964,440.31828166892853,0.09155573,0.064886846,0.2775553,0.2037506103515625,0.20089349594043032,2255.5673098323487,1391.9591769270337,1623.7080694690062,478.9563208734029,3886.1083984375,1983.1206457280814,0.02776293,0.040694784,26.052525489688154,20.597929906082182,19.776593814252063,17.71108999963235,19.641956152904214,21.478982432799533,49.24412661240115,7.769855659548912,7.6547891223401106,6.0250713732702454,4.055755462252309,4.553075018474107,4.232658082350725,8.967544504700703,914.8265814769218,1941.1033674837429,3136.94437325581,0.025757056903507724,0.11948976553681152,8.731895229033885,03-01-07-02-02-02-02.wav,disgust
-132.19601,62.10316,-32.80173,8.83496,-35.815037,-5.656372,-19.563635,-11.213002,-17.041553,-7.4436173,-16.573683,-5.7642555,-4.4702363,-1.0675375,2.3680148,-2.1677642,-0.7178217,0.36047152,-0.79746264,-0.096974425,1.0904049,-0.10693323,-1.165222,-0.31030175,-0.9690843,0.20656747,-1.7965885,-1.074796,0.704085,-0.16553813,0.0030714616,0.14550906,0.6705142,0.06526576,0.009998857,0.070371464,-0.08562825,0.4686211,0.3461763,312.9891092309853,106.45068932756696,417.19820324760656,0.12875769,0.057720385,0.25662968,0.16257687832446807,0.08759004067297839,2125.0553363125,994.6240463543004,1583.3104386990178,458.94182940157344,3775.2659574468084,1627.7333649868367,0.042895224,0.06660954,19.56748553348139,19.410446510632084,20.58080925914263,18.5364357157726,18.245001146366132,19.4784600752169,48.899342120778485,6.364296947140265,5.618878633406226,5.704779972418301,4.430887282542812,3.533876938060273,4.029097474744702,8.428462047805516,948.569602395314,2074.8250432198906,3391.3750006588066,0.029187286411175285,0.1380835749948254,7.911012112517997,03-01-08-01-01-01-02.wav,surprised
-138.23442,68.70685,-41.761127,9.288994,-30.142061,-6.501838,-22.891697,-14.45504,-17.802874,-11.978791,-12.053143,-6.9046974,-2.7675302,-2.9662051,1.9509639,-2.0181928,-0.43458337,0.98828906,-0.9569138,-0.29220772,1.053306,0.15301356,-1.1318405,-0.21817295,-0.22016579,0.59456986,-2.1111612,-0.53686637,0.5174521,-0.37769452,0.42994142,0.32547402,0.42659652,0.12872784,0.050126053,0.40044633,0.055475205,0.29313198,0.14807604,277.4506763389845,123.85400723050616,431.4737734955662,0.12113838,0.05495293,0.24637932,0.155009765625,0.08023150148232701,2020.2494191538374,885.5323191543489,1526.2797442742574,470.33418862888476,3549.21875,1579.0693724494224,0.040752005,0.07259021,20.211016234555597,18.4911791718014,19.863245581586945,17.581803690250275,19.299601280759124,20.13246967153932,48.71098539027049,6.566024429395155,5.962065603864879,6.4438437433003815,4.618449429869066,4.180659193369033,4.916212262526871,8.128788557801066,982.7240202401459,2095.280113188914,3340.2529318074226,0.02455842975902125,0.12180785421376186,7.50696603239137,03-01-08-01-01-02-02.wav,surprised
-163.20125,67.2472,-36.036266,3.9545312,-36.480164,-7.1353397,-29.42047,-16.257286,-15.342312,-14.837742,-14.97042,-13.683523,-0.2937585,-1.2677902,1.6761029,-1.9686453,-0.67089254,0.38654572,-0.7408227,-1.2753395,0.78793997,-0.5793449,-0.8899579,-0.3210421,-0.4137539,0.22644776,-3.8984427,-1.2624123,2.127768,0.52540046,0.71266365,-0.5078789,0.70142365,0.24041146,-0.02557949,0.023326382,-0.22584295,0.5775108,0.114044234,289.83945034003517,111.50090399598123,441.14807237459434,0.102487504,0.04930901,0.20766672,0.196396484375,0.1673834759800335,2182.8049660259644,1250.7923584385578,1516.0147515435704,471.0331516229987,3698.28125,1773.3630835157708,0.026447713,0.04139819,23.490174390037055,18.531656765405547,19.965808630685093,17.480778841043033,19.197582747604365,21.404239236788744,48.82995343500225,6.127734665692343,6.02386163909893,5.171266223248903,3.9369218352495676,3.9806251711828997,4.206119304301123,8.696884469839373,930.3881927183199,2019.873978669296,3329.455798523225,0.034610219843039546,0.14453445698089226,7.2329303308099435,03-01-08-01-02-01-02.wav,surprised
-142.96596,66.00808,-40.09887,4.314441,-37.22053,-14.73837,-30.192646,-18.275925,-19.878876,-15.317435,-15.990852,-9.872846,2.2302191,-5.2936854,-0.023187034,-0.510819,0.06668694,1.0382277,-0.7805582,-0.53748304,1.1753349,-0.3068548,-0.9403328,0.11244214,0.09787651,0.35352296,-3.4801307,-1.323726,2.1707292,0.4200924,0.9123799,-0.45108223,0.42233834,0.23608081,-0.14441527,0.23270263,0.20097592,0.6489293,0.08669134,284.31527804814857,106.02334067503618,448.55676934721646,0.12148088,0.046655573,0.19466898,0.18683235012755103,0.15810872820894098,2139.8192081311827,1171.2964130493108,1531.8141989873275,484.95771488323885,3667.251275510204,1733.4403208362253,0.020888358,0.030163147,23.444031670295633,19.027309717846656,20.66065097346894,17.48242843333183,19.37638631171416,21.459080071799946,48.86270735153058,7.693572463851261,6.0261730419379305,6.132486186656357,4.352368858861351,3.4057688700242816,3.9141785680226047,8.113837642362295,924.0504268327616,2047.4130051449304,3256.502683786215,0.026479758556944913,0.15270928727027056,6.736968903185188,03-01-08-01-02-02-02.wav,surprised
-130.95189,47.74897,-30.294271,6.588486,-32.051956,-2.3038461,-20.906368,-13.351283,-16.530624,-7.8802476,-8.599565,0.7655051,8.718227,-0.28624114,3.2394748,-2.565155,-1.3682343,0.5788825,-0.31363288,-0.98955035,0.50029707,-0.119179174,-1.2200116,0.1254305,-0.78431505,0.6249542,-3.2137764,-0.6746877,0.79964685,-0.38163018,0.5324575,-0.004285873,0.38476694,0.294944,0.22039814,0.3978453,0.006847334,0.49812296,0.0649195,270.46286076259105,126.65362724398449,446.8309509177287,0.1335469,0.06320063,0.24215001,0.1927734375,0.1113892173757442,2297.788471294987,1093.3605853052995,1599.3178469280317,414.13804768161333,3937.784090909091,1695.9502516111972,0.054905094,0.07690115,17.0243807109915,18.224836140381704,21.184880163809083,17.964690892204885,19.70478970504513,19.307450332465105,51.38195994536324,6.150699181082377,5.644615708705799,8.192663438667912,5.517576165980999,3.8496895804846325,4.737171740535322,6.695873354508496,973.8214512219573,2027.6635587753858,3287.644066056543,0.030081740623510846,0.13818313693029904,7.475008649283425,03-01-08-02-01-01-02.wav,surprised
-135.19737,52.179367,-41.80073,4.4884834,-36.497433,-3.007889,-19.194288,-14.411229,-16.20506,-8.937067,-9.82794,1.434964,6.0042663,-1.8214529,2.7034261,-2.2778141,-0.46848163,0.42051202,-0.6743224,-0.67373496,0.7046508,-0.16920665,-1.0590241,0.2447452,-0.5012825,0.415208,-3.5387595,-0.075880334,0.7228618,-0.052925486,0.26173392,-0.037970215,0.557496,0.1121088,0.09038828,0.13976595,0.16942403,0.45246342,-0.10336994,274.585262667754,116.01640827793531,438.4307295625102,0.13486268,0.06465928,0.27982217,0.17810272752192982,0.10273696932585019,2235.4277406669266,1021.0038780096786,1542.6132297606357,447.8661266061206,3819.21600877193,1687.7083957201846,0.04468537,0.06897107,18.173594821461784,18.756189532583946,20.65013910923848,18.09159167631938,19.169531167715437,20.053656693256485,50.38013491607368,7.509268559591547,5.95566328565476,7.371066412676631,5.535183526873663,3.209700808909278,3.764735058775687,6.993562210177876,946.396642100804,2008.8775268093193,3070.399420523856,0.025278064467735638,0.10894328145983266,7.83143226744858,03-01-08-02-01-02-02.wav,surprised
-126.64927,51.16568,-35.66905,-2.4310143,-40.977283,-10.79061,-26.192434,-19.654722,-19.068022,-12.035218,-9.248121,-7.502752,4.03433,-6.1210437,0.60216933,-0.38545337,-0.3690407,1.047602,-0.11672964,-0.012581825,0.812723,-0.0927577,0.1842912,0.40521473,0.6090532,0.2487074,-2.9723575,-0.5831481,1.7224009,0.4493836,0.88472784,-0.12776454,0.06432472,0.026607974,0.16896944,0.19653921,0.16362974,0.19848122,-0.10344737,286.8969348261533,124.54012392868371,446.5592642273267,0.16901068,0.07289459,0.31025618,0.20844377790178573,0.19881033353026079,2314.1492689031,1365.8080729471553,1554.6223176231251,418.01260930144457,3835.9375,1779.0140062021414,0.026675628,0.037790865,17.781838639930534,19.34359686685149,21.36691417616276,17.57905736081204,18.519872512040248,21.594409891705403,48.74445259538745,5.014326330779029,5.954478147344792,7.334802950106267,4.558558761972718,3.135349298079613,4.393827121079753,6.888970012914172,931.8095131581978,1994.8126090812016,3178.7633486629284,0.02793617282590544,0.12614749872382425,6.844498404005112,03-01-08-02-02-01-02.wav,surprised
-177.38913,56.49327,-40.622818,-10.798677,-36.454273,-11.253079,-32.59596,-16.737562,-19.743505,-15.457126,-15.924735,-13.429218,-5.3121724,-1.5834261,1.1013879,-1.9484987,-0.9312509,-0.15698992,-0.5579321,-1.0197331,0.43509877,0.11528605,-0.08424416,0.34313753,0.13737236,0.25429437,-2.6235576,-0.8792244,1.293049,0.86409,0.0015320126,-0.28845012,0.29685003,0.026692355,-0.013019398,0.2743826,0.20583716,0.46686375,-0.18910472,283.50748102578285,105.80601514532898,422.7264091017502,0.09503426,0.060471695,0.20284446,0.2011890076754386,0.1765033597389954,2269.84003738159,1298.7296827653342,1574.7059648675886,483.1504878313225,3851.5625,1839.1381558727612,0.032901794,0.050473154,22.137053555170976,20.56491630807806,21.025273733528525,16.7337057048767,19.0503247268923,20.253655805536454,49.34116830954034,6.329081700236876,6.821197729023115,6.684171617929101,4.107828546078992,3.4986851509157826,3.9973004373904786,7.988101552848979,933.3283926223169,1999.4557579659295,3265.5382487325865,0.031501889753832925,0.1282537806128615,6.8806467497797925,03-01-08-02-02-02-02.wav,surprised
