mfcc1_mean,mfcc2_mean,mfcc3_mean,pitch_mean,pitch_std,f1_mean,f2_mean,f3_mean,filename,label
-125.622375,101.04349,-0.015359504,164.4886956683212,82.96732600454173,909.9869299091737,2000.7526065639593,3116.270993594927,03-01-08-01-02-01-07.wav,surprised
-144.42517,101.28288,-5.4225144,206.36254021420328,135.4000559646976,889.1451987028548,1990.8215938648457,3040.3622184367223,03-01-08-01-02-02-07.wav,surprised
-172.19508,72.05325,-6.1701174,242.19140589158573,52.295135057671736,819.2095475768654,1974.3842933569092,3076.0404536910555,03-01-08-02-01-01-07.wav,surprised
-171.41776,82.611084,2.489345,186.43404478198752,73.6423877193466,830.00223220941,1985.7752376984329,2996.5777365260456,03-01-08-02-01-02-07.wav,surprised
-135.31023,69.91947,-8.55109,260.9435260442314,74.98351413010562,827.3748075647326,1977.5747602801753,2996.3540406038637,03-01-08-02-02-01-07.wav,surprised
-149.63033,81.62843,1.041743,215.54824700291638,95.37920192519768,1000.3737397462575,2076.7289229891767,3583.9316432821565,03-01-08-02-02-02-07.wav,surprised
-154.173,86.303856,-17.904219,208.56313145446794,40.27301210513282,921.2076410127804,2100.447599002582,3128.622888515033,03-01-01-01-01-01-08.wav,neutral
-154.87166,88.31159,-18.237814,200.18587038619938,56.84659175987223,915.7272038727841,2126.7747476983695,3179.685124878771,03-01-01-01-01-02-08.wav,neutral
-149.25676,85.87098,-11.31673,205.52389211278455,32.370135678710355,911.056642059712,2075.655937153322,3187.0649675334066,03-01-01-01-02-01-08.wav,neutral
-142.27483,88.115005,-11.337552,186.1930370526706,40.32147682818835,972.832276671972,2148.4003241206183,3241.525252908659,03-01-01-01-02-02-08.wav,neutral
-127.51941,95.3616,-9.328633,193.6840758567825,37.65152296828196,963.8012353732271,2118.001236591397,3192.6904135399004,03-01-02-01-01-01-08.wav,calm
-153.09665,87.28774,-8.712783,202.49582947724667,29.475408027377057,930.605913773013,2121.9566038390553,3230.573914894346,03-01-02-01-01-02-08.wav,calm
-150.28233,78.52583,7.2031956,192.38137728805592,29.587006715647178,958.1324857189667,2114.010762046624,3230.988583307608,03-01-02-01-02-01-08.wav,calm
-118.7821,81.484856,-7.45979,196.09392734837925,43.17575319539754,986.1720136435123,2158.80949723725,3268.1061394812527,03-01-02-01-02-02-08.wav,calm
-126.11338,87.19148,-6.6743784,187.59629597292798,44.52653133507387,963.6610888822613,2186.7951923938786,3263.9650071108185,03-01-02-02-01-01-08.wav,calm
-154.2589,81.52852,-3.3354163,206.51656101696906,36.83259742349891,947.2228079009009,2106.3079764141853,3220.6793095968856,03-01-02-02-01-02-08.wav,calm
-156.01866,79.26843,5.647631,183.22171157585632,49.89483164165302,936.5005947723433,2104.1631157691695,3210.083923277382,03-01-02-02-02-01-08.wav,calm
-139.53535,74.1686,-2.429349,194.4245538958734,33.634521004741,934.3654992024206,2087.579083998682,3199.6920476289406,03-01-02-02-02-02-08.wav,calm
-154.83006,88.33051,-41.28371,217.43308988317287,60.236625259641855,995.9271106621137,2123.585382303549,3108.360846445522,03-01-03-01-01-01-08.wav,happy
-184.79002,83.144,-37.167095,202.7213254743672,48.42882776761191,1002.9540042210347,2185.9535116624866,3166.6710445177273,03-01-03-01-01-02-08.wav,happy
-164.79784,88.25957,-26.764704,201.42531990735912,46.90071533075342,969.6962735992257,2121.704859635558,3151.137620100408,03-01-03-01-02-01-08.wav,happy
-188.24086,76.70483,-34.511925,206.54356432155797,47.8291525487436,1024.5053952689618,2112.050657294969,3127.0772876183382,03-01-03-01-02-02-08.wav,happy
-186.73285,70.57449,-53.12829,259.1633304904256,54.73137567090722,929.6958127690823,2046.2814153314769,3078.726835050251,03-01-03-02-01-01-08.wav,happy
-172.56628,65.60252,-45.6223,243.33601319873713,55.759497010205955,999.2642281846402,2134.8189675075314,3137.6988054960157,03-01-03-02-01-02-08.wav,happy
-202.29306,53.6512,-54.552692,261.4625740976869,36.329149369782826,867.2664011787549,2022.8174033245018,3053.0958511885415,03-01-03-02-02-01-08.wav,happy
-160.1776,61.58446,-46.408943,250.37511551713746,53.36474866113203,863.6160422581087,1995.6313491656788,3021.916137917001,03-01-03-02-02-02-08.wav,happy
-188.58064,75.888535,3.0805373,209.64632850675207,63.476785308485276,959.9294207019645,2141.753465511743,3185.7448299458283,03-01-04-01-01-01-08.wav,sad
-160.80135,88.02946,-5.498818,195.40423297489653,63.77307562453388,928.9800965508397,2143.5014852744166,3171.568487670437,03-01-04-01-01-02-08.wav,sad
-119.72721,81.667915,0.15249924,216.80072640126846,30.3913647341575,1042.855210159367,2169.392794304686,3258.6245267571703,03-01-04-01-02-01-08.wav,sad
-139.22404,80.94598,1.137278,194.74106723554877,45.13283354893499,971.0391704047314,2053.4272575557757,3177.8925063224538,03-01-04-01-02-02-08.wav,sad
-156.07268,86.9678,-21.291733,269.44117173682605,34.28580736663658,882.1095325851145,1940.186376594925,3027.9492560450017,03-01-04-02-01-01-08.wav,sad
-277.9518,68.97664,-11.81804,286.8646783134496,98.76428563470633,881.8112541555741,2027.602736525209,3068.4310273581177,03-01-04-02-01-02-08.wav,sad
-146.01807,81.9794,-23.239145,261.976344841026,45.42786881210194,972.8362721115552,2008.9738731939658,3160.2704286565836,03-01-04-02-02-01-08.wav,sad
-277.1939,77.117645,-6.854025,333.10103751481455,95.3629703724525,854.0973407307761,1932.9121039072663,3128.5988248962053,03-01-04-02-02-02-08.wav,sad
-165.36096,81.27244,-27.58027,241.5893805244605,53.018232514153915,873.7413115968708,2012.0404936099799,3088.394840160066,03-01-05-01-01-01-08.wav,angry
-183.81425,83.01089,-11.278498,222.90596193901231,51.48327998414907,931.9482349760208,2094.812050252166,3185.5818990275525,03-01-05-01-01-02-08.wav,angry
-174.8549,77.39049,-2.2522576,210.82161097672594,38.6140390647822,1015.5653964822138,2102.5520287669406,3250.70915340881,03-01-05-01-02-01-08.wav,angry
-156.64455,74.84985,-3.233825,216.4123347004806,50.051394188029626,993.6186838032121,2091.9516678428777,3239.1975821173005,03-01-05-01-02-02-08.wav,angry
-174.64551,66.462555,-33.566444,301.7726605692834,65.14299909813398,943.4819297191697,1986.339799282099,3113.59666551621,03-01-05-02-01-01-08.wav,angry
-185.0895,42.524433,-42.20514,353.8092534257471,75.29786923772092,904.6620881648644,1950.1924480564726,3052.507965477549,03-01-05-02-01-02-08.wav,angry
-193.5556,54.881607,-24.177805,286.1282501288138,53.585338748667304,942.025970765398,2039.3626332295069,3168.2794728066706,03-01-05-02-02-01-08.wav,angry
-200.5319,59.127567,-25.846323,284.3690892466028,82.72246959069956,771.0521114278536,1963.3228964863983,3097.9158817825987,03-01-05-02-02-02-08.wav,angry
-178.07921,63.293743,-40.142433,293.7545343484953,53.932619418248905,954.6630494606236,1990.532454114151,3017.463752821102,03-01-06-01-01-01-08.wav,fearful
-223.92264,73.97294,-24.384356,292.866294488205,127.67973518263521,1064.2058070232117,2066.422789522526,3145.105169961974,03-01-06-01-01-02-08.wav,fearful
-141.09036,72.029015,-36.116768,257.9591127297251,59.77851513571202,932.3410725562072,1886.786122630757,3002.2166258420016,03-01-06-01-02-01-08.wav,fearful
-149.70576,66.91867,-34.50748,265.0156358715888,65.58841169095749,981.047020555158,1998.7969056961701,3097.162298495017,03-01-06-01-02-02-08.wav,fearful
-216.46568,32.931698,-41.776543,372.29947018648573,41.64694784000051,945.8528407552419,1930.9820891058082,3070.8032822956143,03-01-06-02-01-01-08.wav,fearful
-185.73174,33.60247,-52.005302,384.01183218858114,45.83917741740575,932.6969557913775,1983.120358557213,3161.1838956865918,03-01-06-02-01-02-08.wav,fearful
-196.22281,39.832413,-42.40822,389.47884905221844,78.68765153612146,941.9855288703837,1898.5337845312297,3109.9088179468513,03-01-06-02-02-01-08.wav,fearful
-166.04828,30.951958,-40.09014,355.2007108724644,58.153776833324486,914.9990191108866,1906.4981114526822,3130.134283122035,03-01-06-02-02-02-08.wav,fearful
-210.19948,92.07907,-1.5914447,228.74856367813584,108.84332886217248,959.3503707653522,2050.4840538466055,3131.862731388197,03-01-07-01-01-01-08.wav,disgust
-154.57785,94.909546,-2.5657456,206.91353266093645,88.70241878853112,902.5296602826221,1956.468317350507,3097.785726619842,03-01-07-01-01-02-08.wav,disgust
-181.10808,80.336006,7.247544,198.15748115778024,50.846755122941566,942.0861683313104,2032.433776158894,3168.340348458178,03-01-07-01-02-01-08.wav,disgust
-169.67601,83.68466,3.2428086,182.55473140727952,42.85666316151358,997.5737105354036,2103.9268010659157,3207.01398344644,03-01-07-01-02-02-08.wav,disgust
-153.73221,70.69679,-6.345102,220.23610360287978,93.54659928025916,925.7205188527296,2045.8828733294613,3112.015069386432,03-01-07-02-01-01-08.wav,disgust
-243.70943,90.96105,-2.232596,175.9678768480826,78.10469180152354,887.963378684566,1967.8863286914734,3039.95875357662,03-01-07-02-01-02-08.wav,disgust
-166.06009,84.955,1.0076151,193.2885509733606,30.988885814011958,958.174208326288,2089.0672621718327,3176.2450216227708,03-01-07-02-02-01-08.wav,disgust
-158.31009,78.31034,3.7687824,202.0895615481971,43.935556535932555,959.2000543014284,2103.6813008727363,3200.585906873402,03-01-07-02-02-02-08.wav,disgust
-128.96451,75.1728,-16.27637,246.83527433342846,81.61853579711081,956.3036857280638,2053.738217238429,3171.5913011825937,03-01-08-01-01-01-08.wav,surprised
-144.51343,83.98706,-24.363857,259.7095757867251,85.13701105538348,939.6984241263234,2038.2002468153369,3126.4798711024773,03-01-08-01-01-02-08.wav,surprised
-151.87093,76.458206,-19.990808,256.6532397861046,83.22231809211686,935.9807814822939,2025.0510090705175,3158.582234664451,03-01-08-01-02-01-08.wav,surprised
-126.90109,79.960754,-16.900627,236.47455414808317,91.52990968000847,912.5615197940724,2046.0769907912986,3217.020352492123,03-01-08-01-02-02-08.wav,surprised
-229.12592,52.931854,-17.159044,292.9194242684157,124.39861734101977,961.0629747453,2019.2657658273617,3122.7558263361007,03-01-08-02-01-01-08.wav,surprised
-125.36619,79.530106,-23.416351,277.1824830193666,90.11591458750217,918.1882923457476,1972.4401503128356,3118.9790920176238,03-01-08-02-01-02-08.wav,surprised
-161.31789,78.287704,-31.169827,286.4217508632043,110.0753778132871,1038.761778824135,2072.931518159654,3215.947696375534,03-01-08-02-02-01-08.wav,surprised
-140.5229,69.89426,-17.130367,279.1333990569577,96.809293157299,927.5103336421993,2000.2185453814443,3150.6662461197207,03-01-08-02-02-02-08.wav,surprised
-291.5689,98.92629,20.660624,86.32995807166154,64.11194135933806,1026.7406213573086,2180.1994272863003,3191.83279425499,03-01-01-01-01-01-09.wav,neutral
-179.9356,123.948586,11.282891,95.00515417368408,23.180399170396615,826.7982681830804,1986.5438344792608,3025.440833122513,03-01-01-01-01-02-09.wav,neutral
-148.39568,109.04835,14.051079,142.20300661658416,126.35842351169282,903.1996292238254,2064.3834411726634,3121.073025284695,03-01-01-01-02-01-09.wav,neutral
-151.95024,119.68387,8.39703,97.07016224461096,47.400614205082846,917.9631868093395,2034.9135980187466,3178.7697170399,03-01-01-01-02-02-09.wav,neutral
-175.9702,111.585144,16.433998,94.7655680269837,14.278634995430942,847.9162167406906,1995.3274905051942,3024.3672792331236,03-01-02-01-01-01-09.wav,calm
-160.77489,100.05186,15.242391,97.13871988972834,14.074885693023468,918.2748379051444,2022.1651816409847,3099.072909085182,03-01-02-01-01-02-09.wav,calm
-159.8533,92.618645,15.423023,104.56721962864465,19.118692118774,885.4138886895145,2071.439190818004,3147.850035556765,03-01-02-01-02-01-09.wav,calm
-185.01524,101.55277,13.640687,96.70398196345866,40.92931200417448,926.7757629483028,2093.4246317393877,3121.6306171533984,03-01-02-01-02-02-09.wav,calm
-263.10098,87.66631,28.26269,78.9894936116423,12.861900268551224,1011.1665359766117,2155.6467855500664,3355.811809614209,03-01-02-02-01-01-09.wav,calm
-185.75876,98.62716,27.922499,88.5466305891749,36.1173220620847,841.5610954084339,2100.960213182568,3141.699844250068,03-01-02-02-01-02-09.wav,calm
-258.36707,88.173874,15.603116,89.53303709973581,17.393869760842566,976.8144482716878,2130.8802669535253,3172.7857920416814,03-01-02-02-02-01-09.wav,calm
-170.55309,113.31798,13.711571,100.00646306992971,47.69799055402674,977.0927727696879,2113.9797765632675,3522.7191733961326,03-01-02-02-02-02-09.wav,calm
-194.49652,130.87198,-1.5007056,116.61505934910154,70.32097241584285,876.0724417102664,1947.5214214287248,3009.3998315061917,03-01-03-01-01-01-09.wav,happy
-156.24188,121.75912,-23.046078,168.30973701272057,119.43005900227834,940.4672952122576,1994.6024363029956,2997.3216983764805,03-01-03-01-01-02-09.wav,happy
-146.9253,111.179,-10.122929,133.23580870052814,96.68969815927693,973.4333945285135,2066.6611648881767,3220.1822683023165,03-01-03-01-02-01-09.wav,happy
-161.71124,103.784775,-21.732325,174.81768169669525,131.676548810069,949.6427025161711,1972.917282416223,3047.6428311578247,03-01-03-01-02-02-09.wav,happy
-176.52524,80.49341,-41.069363,253.95227759944416,73.64622540071548,912.8323324831019,1878.0931329165762,2907.7343916572027,03-01-03-02-01-01-09.wav,happy
-191.34848,99.474434,-44.182484,275.5686628150686,81.96088200377801,887.2741599394519,1866.1908993866273,2867.8147455560816,03-01-03-02-01-02-09.wav,happy
-123.07021,59.38673,-38.9245,267.05525140443575,100.2071017971237,1012.5933096215515,2059.719745969456,3094.4745915863964,03-01-03-02-02-01-09.wav,happy
-193.36507,88.99863,-30.272919,207.37192480160383,45.74467180683757,859.4610619538117,1880.1655245492,2938.8860608826476,03-01-03-02-02-02-09.wav,happy
-169.541,117.81362,8.387646,126.34853781544979,121.05144550563904,893.066306741661,1997.3483074985008,3025.1769197919784,03-01-04-01-01-01-09.wav,sad
-181.27252,88.72456,9.524495,94.9788059872883,17.67986997265164,983.9583658262652,2074.1111144218266,3216.768033572709,03-01-04-01-01-02-09.wav,sad
-150.26965,87.6745,13.491179,103.2925567664135,59.009037904359616,987.6786520838843,2113.516686707515,3313.7584662135037,03-01-04-01-02-01-09.wav,sad
-146.71228,97.78266,25.222738,103.29886739339649,81.73186306857515,1000.8024161127942,2121.1562388125385,3177.532687326658,03-01-04-01-02-02-09.wav,sad
-277.26978,95.774925,1.715705,151.68223664726392,105.48706085206125,886.4505977724945,2007.99456915375,3107.1968779628346,03-01-04-02-01-01-09.wav,sad
-167.74556,89.367935,1.390033,185.71136475132107,125.4815797823712,1017.4324834960847,2090.776648830321,3138.2281406700954,03-01-04-02-01-02-09.wav,sad
-185.17105,82.254684,1.2838073,183.95511168142642,82.6122772570958,980.9263067017183,2059.8606522960145,3177.415393150682,03-01-04-02-02-01-09.wav,sad
-180.02365,98.22296,1.7213734,177.42776890620706,95.00850344810982,838.7509004541296,2024.6421822978602,3146.400353565094,03-01-04-02-02-02-09.wav,sad
-172.3711,102.808105,-7.8161144,100.77169688898017,26.366364986065786,1055.8942529627436,2073.0287198767314,3082.582851732621,03-01-05-01-01-01-09.wav,angry
-181.5339,96.60315,-14.632879,119.62385248624913,55.74654993415334,1126.0923107039891,2173.9652635026937,3397.276883546103,03-01-05-01-01-02-09.wav,angry
-140.19002,88.53798,-32.858482,136.25796172846947,39.491976451174246,955.7518948006424,1968.042197173337,3024.153969394225,03-01-05-01-02-01-09.wav,angry
-135.96593,91.07342,-22.901436,132.29683069484943,28.211790113359562,1115.0710861001721,2120.5831139390775,3179.8385068859175,03-01-05-01-02-02-09.wav,angry
-131.63242,72.573784,-44.301697,310.2270918085871,97.8747776581082,1172.8085012236747,2076.346071125904,3093.6185285816905,03-01-05-02-01-01-09.wav,angry
-102.02694,80.336975,-48.885296,263.1730414118242,100.88138300017535,1213.9723032279564,2102.2546850830295,3103.418572314325,03-01-05-02-01-02-09.wav,angry
-134.42146,61.93237,-39.110146,275.9062000867068,110.97435123110583,1064.7567654986985,2060.7860587742553,3047.816089507079,03-01-05-02-02-01-09.wav,angry
-107.64268,67.261734,-46.7558,317.9030719671628,95.55540531000189,1121.8646233736408,2018.8044559053824,3003.1517247701304,03-01-05-02-02-02-09.wav,angry
-151.53024,90.00891,6.476029,99.81661227162586,55.32952172370404,1063.3390929241002,2139.6257792977476,3336.12766785642,03-01-06-01-01-01-09.wav,fearful
-125.783455,90.49598,10.003984,102.90392074902817,37.48210002416492,984.4419954440198,2087.9627692810363,3227.2094775745873,03-01-06-01-01-02-09.wav,fearful
-280.76816,65.56582,15.13815,222.73341968863372,188.59858520299332,1086.3712537332547,2191.450972112377,3232.325280765338,03-01-06-01-02-01-09.wav,fearful
-121.180664,87.59037,19.293716,95.41509095488651,13.736905598841377,967.4474140667386,2116.097378690962,3153.182015656186,03-01-06-01-02-02-09.wav,fearful
-169.56506,104.18112,-8.43829,141.99600243840172,41.41986531069518,1058.3696534510796,2128.3361208031347,3043.2207868411706,03-01-06-02-01-01-09.wav,fearful
-118.24111,73.56326,3.7490928,149.2896624315482,74.56564858615512,1056.2900576321979,2214.788220754159,3140.9271996906923,03-01-06-02-01-02-09.wav,fearful
-164.4839,84.0855,-10.919468,181.36614493619663,65.39077026042524,1033.0150615446494,2097.2438893893604,3109.1011548561787,03-01-06-02-02-01-09.wav,fearful
-192.07323,86.0334,-11.403001,206.8652874096005,80.30561055735105,1004.7075310339889,1981.1102726866961,3100.709492807368,03-01-06-02-02-02-09.wav,fearful
-183.55386,116.47602,-12.459415,110.52917129653207,76.52511785184018,851.9428420942063,1960.7564617752782,2963.2520226645734,03-01-07-01-01-01-09.wav,disgust
-182.71716,107.195526,-11.806557,102.2382871190298,37.49730687882874,920.6546884126125,2029.109658270145,3057.4088271582445,03-01-07-01-01-02-09.wav,disgust
-148.8222,108.76248,-0.936641,100.54141952673957,82.69382303757078,952.828915706572,2112.652120459345,3135.6908089227773,03-01-07-01-02-01-09.wav,disgust
-203.8908,103.51183,0.60975003,148.13968968433997,131.73790466751518,989.5840535879611,2047.2249922243325,3069.0635571095327,03-01-07-01-02-02-09.wav,disgust
-162.41145,111.155106,-14.330661,128.05926898428015,102.96228872709858,838.6192288067147,2038.1688060337506,3053.3579441876,03-01-07-02-01-01-09.wav,disgust
-229.39024,85.663864,-10.371028,157.31175749667523,129.08041196882806,826.4186440534198,2027.363263486627,3041.790492073894,03-01-07-02-01-02-09.wav,disgust
-214.19695,99.09817,-25.390305,116.45576323398377,74.68664936446409,899.9887108609066,2047.9068968926106,3037.518773243211,03-01-07-02-02-01-09.wav,disgust
-201.78362,120.85619,-26.980066,113.56178524049496,52.184931766160275,852.0930440764314,1953.5888191853387,2975.1754675587913,03-01-07-02-02-02-09.wav,disgust
-173.68776,127.15547,4.67559,102.07641449300615,43.830215420932866,962.6105267065192,2069.034848454854,3107.639636681842,03-01-08-01-01-01-09.wav,surprised
-160.26126,121.94427,1.3353589,104.95319864684876,17.81558344839761,888.4091877125466,2031.982966370817,3272.1889547546575,03-01-08-01-01-02-09.wav,surprised
-132.7954,121.59255,-1.5926062,118.51165176179019,81.43442991016579,972.117349134934,2043.0908558077465,3026.482525900989,03-01-08-01-02-01-09.wav,surprised
-171.49187,120.87759,-4.3226056,139.70231239065583,117.16850505888821,908.0459161994127,2032.2042493720378,3158.794006960637,03-01-08-01-02-02-09.wav,surprised
-203.12561,104.55729,-6.333132,156.12543391579197,73.32512532632428,847.7413549834162,2032.9787089121235,3047.8363960152783,03-01-08-02-01-01-09.wav,surprised
-186.82263,114.3143,-4.1954246,139.78067756031422,62.85175348951082,951.7886625739173,2033.2973111587269,3058.8951892291984,03-01-08-02-01-02-09.wav,surprised
-205.9457,105.09462,7.3151298,163.3826622898719,121.48201805337827,980.3721678061078,2113.015600955412,3369.4263451843008,03-01-08-02-02-01-09.wav,surprised
-163.22815,104.777405,-0.09251816,139.54513804487362,98.47301793776923,913.7750308464637,2051.790152198145,3044.204693853888,03-01-08-02-02-02-09.wav,surprised
-155.23793,82.03746,-19.222197,230.22254456594524,33.86283363494368,794.9670050035248,1870.6249302722103,2956.09429902082,03-01-01-01-01-01-10.wav,neutral
-167.6419,79.229866,-10.35083,213.71257753216625,32.2493618790066,807.9290180880068,1931.3908916001785,3022.0687390351113,03-01-01-01-01-02-10.wav,neutral
-159.04407,72.79799,-10.201438,243.04273796553048,24.729617406651876,783.0367729866342,1833.494974304163,2919.5262812613196,03-01-01-01-02-01-10.wav,neutral
-162.95763,78.31577,2.466043,211.49807495721979,25.67904748132528,869.8496538241692,1948.4817812139752,3092.9893534074845,03-01-01-01-02-02-10.wav,neutral
-134.21361,80.7368,-22.049992,240.09690252705224,65.39161669677355,820.3527607645973,2017.6907148105688,2987.0128959676395,03-01-02-01-01-01-10.wav,calm
-144.33556,92.40896,-22.256433,203.57015680554275,26.823730381538798,936.3121218004999,1976.7050565285356,3054.143631587497,03-01-02-01-01-02-10.wav,calm
-157.83209,69.28239,-17.630617,227.53826449415845,28.019253829121727,847.655170108197,1931.376779380187,3041.362992350131,03-01-02-01-02-01-10.wav,calm
-155.19499,74.18416,-19.372952,226.54493846160648,27.342389893481677,784.244914029155,1920.862284601884,3027.228818727758,03-01-02-01-02-02-10.wav,calm
-142.97534,70.61496,-18.570402,237.48874029332364,52.58836359552307,734.7499318091544,1801.2679319718397,2867.8214706420586,03-01-02-02-01-01-10.wav,calm
-184.0478,77.539825,-18.942564,239.55727197730775,19.229503411169972,763.584218107096,1786.910163497602,2840.635706330578,03-01-02-02-01-02-10.wav,calm
-171.2974,82.38857,-16.765379,225.7497303013916,25.369898182474596,817.372880980289,1900.356936076494,3058.878289566267,03-01-02-02-02-01-10.wav,calm
-138.2732,85.79888,-9.4574995,204.80893514305276,16.068061384418282,849.878917137044,1926.5229095534223,3066.976347736615,03-01-02-02-02-02-10.wav,calm
-169.43523,83.64921,-45.239933,256.17684076067076,61.15628751181691,897.934237961819,1941.3974424947608,3029.306317218207,03-01-03-01-01-01-10.wav,happy
-143.38248,82.817474,-35.6195,292.4547193545241,45.25557027037913,793.235727485901,1816.3984408774209,2892.829781801273,03-01-03-01-01-02-10.wav,happy
-145.54767,69.22574,-42.517757,327.4134089894554,46.29978112541651,867.3680241663345,1941.8047239289976,2908.565902470722,03-01-03-01-02-01-10.wav,happy
-122.50897,73.64214,-43.573467,278.38248730372374,43.39380696504588,804.3915539580701,1936.347857676325,3021.702718357945,03-01-03-01-02-02-10.wav,happy
-146.49034,52.070736,-61.845547,376.9832269578991,74.95172438219652,848.2499865069141,1851.7919511719622,2928.6113650469615,03-01-03-02-01-01-10.wav,happy
-151.51189,50.887924,-51.778683,414.30415069818304,65.64231090267316,949.829964819852,1927.7005237739293,2997.1237020977273,03-01-03-02-01-02-10.wav,happy
-168.95601,36.09456,-49.393253,434.61884072571536,92.7305621442328,829.6206275178279,1843.3482981397426,3012.838540219716,03-01-03-02-02-01-10.wav,happy
-166.25804,39.55513,-64.91411,375.23788747940375,98.27610220809144,931.297141958829,2007.910121462517,3054.7608024094407,03-01-03-02-02-02-10.wav,happy
-163.74408,99.315384,-15.254044,202.289904329465,42.35975431902305,890.2980303567467,1945.1907123411474,3032.4392938634915,03-01-04-01-01-01-10.wav,sad
-133.69312,78.80418,-7.719228,205.38625739536886,60.20291846561597,805.6987071569653,1817.2470344360224,2969.9809858427643,03-01-04-01-01-02-10.wav,sad
-155.34273,93.959366,-7.216581,205.1189015095021,38.06613388467949,709.3594682211467,1894.9116929512481,3027.080546625391,03-01-04-01-02-01-10.wav,sad
-157.78981,100.65158,-3.5995946,210.74232210525074,79.92255959902451,812.1419595349998,1841.4463682545381,3062.7253618654213,03-01-04-01-02-02-10.wav,sad
-172.76823,95.02252,-31.192545,233.61237868276666,58.40193678226565,929.8263985416963,1978.745265377385,3045.5829024847153,03-01-04-02-01-01-10.wav,sad
-138.70901,87.64928,-19.266434,231.40342310876244,63.64940941860717,820.5988994694712,1893.9697710680723,2968.872756980745,03-01-04-02-01-02-10.wav,sad
-180.37526,81.36598,6.6553774,194.2148199283914,48.46308339515306,882.8071005753613,2023.1901562185874,3133.970334466444,03-01-04-02-02-01-10.wav,sad
-178.92934,91.55946,-4.7180696,213.81360237709927,43.54936188032739,833.6320444751858,1964.0032601702355,3049.529037402301,03-01-04-02-02-02-10.wav,sad
-139.36797,91.58269,-19.823395,197.65436359419917,64.04252226334502,789.7761110758935,1823.5993601671967,2958.783664504095,03-01-05-01-01-01-10.wav,angry
-129.77771,81.95299,-32.414867,247.1364259245887,80.02338586471161,1009.5075379474,2046.8620853722036,2977.0880559202014,03-01-05-01-01-02-10.wav,angry
-132.69853,82.418564,-26.885803,203.90260646112486,31.406554084421956,878.0531699557885,1838.1309434868067,2981.333127020528,03-01-05-01-02-01-10.wav,angry
-138.01198,86.97592,-36.86019,199.05053653014474,36.285654269316304,857.0889655759029,1801.7682137194927,2939.656838420284,03-01-05-01-02-02-10.wav,angry
-185.75037,60.955444,-40.23311,266.4160596675689,84.92307695000628,806.4879541342096,1750.6442375431934,2912.9091305465186,03-01-05-02-01-01-10.wav,angry
-167.87498,57.852974,-47.396297,328.55718329728006,93.06423032514037,826.3826888696964,1650.1139453053859,2882.910214770359,03-01-05-02-01-02-10.wav,angry
-167.70578,51.0775,-39.061245,329.5583985372732,102.73091171272345,873.3259502007714,1919.5857688162437,2986.6719559732446,03-01-05-02-02-01-10.wav,angry
-158.50015,41.3911,-41.224003,290.53212380886646,80.01513249159787,860.0579330655544,1875.29476717654,3031.2685784503474,03-01-05-02-02-02-10.wav,angry
-125.438385,74.008736,-18.171324,264.83369739546,42.78887034237627,826.4086471159095,1812.2679983936337,2938.628832481304,03-01-06-01-01-01-10.wav,fearful
-115.92106,74.28823,-8.805966,237.09261403163552,60.68555502219439,873.9091551637472,1873.7662345974352,3134.2841886751994,03-01-06-01-01-02-10.wav,fearful
-152.96524,69.212944,-11.317298,258.2460991884998,27.53629246295955,806.9883381207449,1810.1003833207512,3002.2893640729544,03-01-06-01-02-01-10.wav,fearful
-149.1939,75.461296,-4.9275913,218.16923533092276,20.85609039081809,906.8350450033541,1985.1458424839925,3153.236660370869,03-01-06-01-02-02-10.wav,fearful
-123.28852,66.09571,-37.8717,297.7425363837227,66.69361228347294,905.9030748726827,1940.4798083506305,3063.6965152323623,03-01-06-02-01-01-10.wav,fearful
-169.24136,59.480076,-47.17568,320.764902038031,46.45804699680182,858.1610886917674,1866.8196160308773,3011.524101861681,03-01-06-02-01-02-10.wav,fearful
-182.45084,49.187107,-31.007677,321.8301661490698,36.754745522850264,797.4997621318513,1821.2904087503866,3003.433383585069,03-01-06-02-02-01-10.wav,fearful
-175.28261,68.98417,-31.243393,287.2677881824067,60.553959570007734,794.2172167886434,1864.0075331304233,3036.919949213711,03-01-06-02-02-02-10.wav,fearful
-149.94115,92.81264,-24.886929,214.16977352033163,72.91403735791818,869.8523936876865,1878.3668541995783,3016.7692621586652,03-01-07-01-01-01-10.wav,disgust
-173.42332,94.72785,-26.490494,214.22909384044303,70.34437409955476,866.0911491053563,1867.203652281996,2900.463590392931,03-01-07-01-01-02-10.wav,disgust
-174.79105,91.68622,-6.5443954,186.691097154018,64.63699512102657,919.3648892894129,1855.0784814711747,2996.4797022647567,03-01-07-01-02-01-10.wav,disgust
-169.82986,59.06828,-19.191132,207.83932399190263,76.46980838068622,963.0931866574308,1904.7461123150808,2933.610639607703,03-01-07-01-02-02-10.wav,disgust
-188.1265,70.15491,-38.67325,279.16827814624077,75.09388532773643,906.4216291955389,1908.0003035801833,3021.674679503899,03-01-07-02-01-01-10.wav,disgust
-171.29683,64.48122,-42.14608,269.6460492757666,61.37126909901504,873.9969300295348,1826.2527328470596,2853.390008616481,03-01-07-02-01-02-10.wav,disgust
-160.46379,67.6294,-39.4853,265.43420001959294,55.42624765092258,812.860288975956,1783.6460705079007,2819.334559360143,03-01-07-02-02-01-10.wav,disgust
